"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC2200009355.hg.1",-0.927761869389288,5.32629113279751,-3.60994220921704,0.00178064533053699,0.0378052485949511,-1.21137869094212
"TC1600009165.hg.1",0.876714363983245,4.99876628988139,3.6064489772036,0.00179506953448566,0.0378052485949511,-1.21881896966891
"TC1400010621.hg.1",0.606323170581943,7.29106490811578,3.60521631328202,0.00180018695128067,0.0378052485949511,-1.221444175886
"TC0500006753.hg.1",-0.773273404263983,5.01084221907939,-3.60487182010095,0.00180161969444752,0.0378052485949511,-1.22217781918193
"TC0100018236.hg.1",0.728831822678922,4.75589556205727,3.60066662667148,0.00181920015408271,0.0378052485949511,-1.23113246757486
"TC0X00010837.hg.1",0.985389457802206,9.14047231778319,3.60032517988153,0.00182063504465955,0.0378052485949511,-1.23185948313876
"TC0500011751.hg.1",0.681182371143279,6.53076004247443,3.59787948593975,0.00183094553774826,0.0378052485949511,-1.23706659579207
"TC0700013420.hg.1",-0.661007494484086,8.56759711550225,-3.59547997890183,0.00184111738637928,0.0378052485949511,-1.24217484242339
"TC1400008355.hg.1",0.886414844164782,5.3034298522272,3.59528651550069,0.00184193993334182,0.0378052485949511,-1.24258667856541
"TC0300013420.hg.1",0.959535834355965,6.03978266542896,3.59342526837136,0.00184987195823197,0.0378052485949511,-1.24654864186352
"TC0600009142.hg.1",0.89905840782841,4.24200345798632,3.59300299909965,0.00185167622314892,0.0378052485949511,-1.24744746548005
"TC0300009357.hg.1",0.774281522028435,4.41472198893296,3.59102565825941,0.00186014813108993,0.0378052485949511,-1.2516561266471
"TC0100011549.hg.1",1.05768231854412,4.54311191149037,3.58973152357451,0.00186571356702356,0.0378052485949511,-1.25441042543621
"TC0500010511.hg.1",0.890369885015753,4.04522758288146,3.58350396052158,0.00189272613295086,0.0381851298438121,-1.2676623295869
"TC1300007969.hg.1",0.7971412731168,6.42156805268912,3.57918035831485,0.00191170695145048,0.038275348437329,-1.2768605717085
"TC0100017100.hg.1",0.797627941381894,5.04236378821875,3.57814884709898,0.00191626303802463,0.038275348437329,-1.27905479768297
"TC1000011040.hg.1",0.776738095634171,6.76656717756598,3.57684166839568,0.00192205212932042,0.038275348437329,-1.28183527701522
"TC1500008245.hg.1",0.768649759514194,9.06877338700276,3.56929952584279,0.00195579280768266,0.0386643451402166,-1.29787485689309
"TC0800008940.hg.1",0.765275872086037,7.04746228324052,3.56873891858589,0.00195832397463435,0.0386643451402166,-1.29906685969235
"TC0800008183.hg.1",0.815458598530632,6.13812809979115,3.56297296888325,0.00198454591379004,0.0389035487911364,-1.31132505629679
"TC0400011440.hg.1",0.723782828856595,7.99640663382866,3.55946576641141,0.00200066490806757,0.0389035487911364,-1.31877964775155
"TC1100010897.hg.1",-1.07483569669581,9.06084243805516,-3.55914541985988,0.00200214363566066,0.0389035487911364,-1.31946048692206
"TC0200010448.hg.1",1.2193907540077,9.03906971971183,3.55604721238221,0.00201650081913185,0.0389035487911364,-1.326044647336
"TC0100011419.hg.1",0.790910729188836,8.65527764004656,3.55487661537206,0.00202195180678248,0.0389035487911364,-1.32853209529853
"TC0400009217.hg.1",1.01492691231525,6.61848308112948,3.55200840989804,0.00203536939716721,0.0389035487911364,-1.33462628087205
"TC1200010944.hg.1",0.888286178099769,4.6986736787287,3.55158394955922,0.00203736249036158,0.0389035487911364,-1.3355280780168
"TC1900011255.hg.1",1.04389952347049,7.83136967936544,3.55148977927911,0.00203780493667857,0.0389035487911364,-1.33572814723972
"TC0400009284.hg.1",0.964680579084217,6.8341458412644,3.5494381099345,0.0020474679962944,0.0389098896130865,-1.34008679483945
"TC1600010421.hg.1",-1.04010034507652,8.29814532251263,-3.54784949489228,0.00205498118302881,0.0389098896130865,-1.34346142032088
"TC0600013054.hg.1",0.695238133719756,7.95473949861502,3.54057872603713,0.0020897161031439,0.0391027719432001,-1.35890312935534
"TC0100014009.hg.1",0.882018784076131,4.59408140417602,3.53991064510696,0.00209293665605304,0.0391027719432001,-1.36032173351381
"TC0200014550.hg.1",0.968285307178305,4.80313850022182,3.53960476180635,0.00209441283147675,0.0391027719432001,-1.36097123133344
"TC0100006982.hg.1",-0.753931066368671,8.23628045695232,-3.53829359948949,0.00210075207091087,0.0391027719432001,-1.36375518106341
"TC0X00009611.hg.1",0.983365520830295,7.42508792503326,3.536761772094,0.00210818216116611,0.0391027719432001,-1.36700743771667
"TC0100008517.hg.1",0.732204349270706,5.26307880118886,3.535165818675,0.00211595086272728,0.0391027719432001,-1.37039558390202
"TC0X00006581.hg.1",0.807698309535966,6.97040679546213,3.53171451189806,0.00213284763591219,0.0391806880417389,-1.3777216684461
"TC0100009064.hg.1",0.875073935775442,3.82655219647169,3.52975003050827,0.00214252461889412,0.0391806880417389,-1.38189111616925
"TC0X00007026.hg.1",0.846230576610338,8.29392215792458,3.52644601454589,0.0021588978460904,0.0391806880417389,-1.3889027018907
"TC1900009970.hg.1",-0.937959871418951,4.67037930175546,-3.52412486607074,0.00217047413928179,0.0391806880417389,-1.39382781717118
"TC2200007626.hg.1",0.791601313351387,6.92188139920408,3.52316795072027,0.00217526437164409,0.0391806880417389,-1.39585807649197
"TC1400008056.hg.1",-2.2907428378664,6.49091032495056,-3.52168227958248,0.00218272216817445,0.0391806880417389,-1.39900998899148
"TC0900009882.hg.1",0.979194382332004,9.38217912727324,3.52050975494373,0.00218862581872995,0.0391806880417389,-1.40149738256558
"TC0300012813.hg.1",1.82930090405816,6.63361980991862,3.51896905644653,0.00219640715767451,0.0391806880417389,-1.40476559722448
"TC0300013923.hg.1",1.53363255026856,6.27610021101858,3.518952066541,0.00219649311749142,0.0391806880417389,-1.40480163573601
"TC0100008025.hg.1",0.695101217125888,9.06331138785236,3.50816190607676,0.00225176072183972,0.0395962511952341,-1.4276831445216
"TC1900011127.hg.1",-0.72072016775687,5.94566587445015,-3.50629741977216,0.00226144857983501,0.0395962511952341,-1.43163567563444
"TC1100012966.hg.1",0.921530018042636,7.92323170721848,3.5059795066581,0.00226310454769025,0.0395962511952341,-1.43230958281283
"TC0400012150.hg.1",1.00020697372669,8.83297370653768,3.50386837650336,0.00227413149963866,0.0395962511952341,-1.4367844417448
"TC1300008760.hg.1",-1.63041157821364,6.72908193999517,-3.50336256987602,0.0022767813032214,0.0395962511952341,-1.43785650247511
"TC0200016705.hg.1",0.700064090976692,7.18108373479584,3.50314906066504,0.0022779007412897,0.0395962511952341,-1.43830902830552
"TC2000008436.hg.1",0.68374267778974,5.09758903337548,3.50279007147699,0.0022797841597256,0.0395962511952341,-1.43906988289497
"TC1600010798.hg.1",-0.808667737063911,3.99775346906652,-3.50005262501472,0.00229419657636779,0.0396944281451396,-1.44487125740715
"TC0900007457.hg.1",1.55144404533553,6.6076701069627,3.49846044600999,0.00230262050712065,0.0396944281451396,-1.44824512500917
"TC1300009330.hg.1",0.702886615747151,6.56357170508973,3.49485978608178,0.0023217834764133,0.0397780387251366,-1.45587397422563
"TC1400009147.hg.1",1.23323163964038,8.06637196385585,3.49273833502431,0.00233314744177667,0.0397780387251366,-1.46036809132781
"TC1000012561.hg.1",0.805284628067134,8.36138178936842,3.49270982384208,0.00233330053993767,0.0397780387251366,-1.46042848645101
"TC0800007080.hg.1",0.941770224276398,10.3064290915906,3.48634486529002,0.00236772764987002,0.0402165505235276,-1.4739090582551
"TC2000008228.hg.1",-0.761906360767687,6.29984023720074,-3.48450710632662,0.00237776054352421,0.0402390245827173,-1.4778004590115
"TC0100015353.hg.1",0.677251764671378,8.30880143725346,3.48257749851514,0.00238833991913638,0.0402705490014966,-1.4818859325191
"TC0100016625.hg.1",0.808639543736939,9.89119513166386,3.47891991165348,0.00240852054359946,0.0402910491441947,-1.48962880938907
"TC1000008908.hg.1",0.690330973214608,7.54151260021829,3.47846917547,0.00241101905627465,0.0402910491441947,-1.49058288253981
"TC1700007097.hg.1",0.780064262943793,4.99058221782201,3.47629409796518,0.00242311181635214,0.0402910491441947,-1.49518653890587
"TC0X00008824.hg.1",-0.813449282215815,8.29574078893244,-3.47605589851301,0.0024244397536983,0.0402910491441947,-1.49569066629847
"TC0700013371.hg.1",0.893804035844904,5.45833181039376,3.47409281209781,0.00243541107203397,0.0403283123756162,-1.49984510901814
"TC1000011352.hg.1",-0.681059550826629,4.11053513657771,-3.46885528936018,0.00246492227680349,0.0403415461904507,-1.51092698401212
"TC0300006702.hg.1",0.877359470348654,6.36414713380945,3.46770861041885,0.00247143013317418,0.0403415461904507,-1.51335277002894
"TC1200006721.hg.1",0.940428767794811,5.80795117772241,3.4663517777739,0.00247915253843177,0.0403415461904507,-1.51622293411336
"TC1100013110.hg.1",0.673056599362379,8.93754621584532,3.46595464364308,0.00248141731382918,0.0403415461904507,-1.51706296731556
"TC0400008183.hg.1",-0.685327334536235,2.76725381096149,-3.46524860494302,0.00248544873762094,0.0403415461904507,-1.51855636127225
"TC1600007362.hg.1",0.593100373045898,8.60096809994641,3.46382488917549,0.00249359765050126,0.0403415461904507,-1.52156758728525
"TC0300013934.hg.1",0.828175983872915,6.43010204025733,3.46317366563717,0.00249733381178981,0.0403415461904507,-1.52294487586287
"TC2000007251.hg.1",1.12162770544063,8.2959606482309,3.44860604124309,0.00258236476528745,0.0415697742704809,-1.55374105721272
"TC0100015864.hg.1",-0.747207037172806,6.99985562829639,-3.44491119334013,0.0026043803517456,0.041778601475919,-1.56154794661117
"TC2200006827.hg.1",1.11480187843909,5.71106400628272,3.44286627065804,0.00261664416675444,0.0417924782849431,-1.56586797142356
"TC0600007374.hg.1",-0.765312955543719,7.66363265571686,-3.44175418615424,0.0026233373815224,0.0417924782849431,-1.56821710283675
"TC0100010625.hg.1",-0.722085771975943,4.95114148504225,-3.4388411463695,0.00264094976498892,0.041870559657411,-1.57436979205279
"TC2200006540.hg.1",-2.15446917471379,4.27596491653582,-3.4373747581588,0.00264985955866629,0.041870559657411,-1.5774665830394
"TC1200011599.hg.1",0.933021939648977,8.4643086969153,3.4364608744379,0.00265542726831632,0.041870559657411,-1.5793964329996
"TC1200012708.hg.1",-1.93299717518566,7.97145047064678,-3.42303165149244,0.00273858122699376,0.0426239338294699,-1.60774290532392
"TC0900011021.hg.1",0.731890833745656,4.86489571254051,3.42234677066587,0.00274288992002854,0.0426239338294699,-1.60918794571385
"TC1500009952.hg.1",-0.673749899158797,7.9308179715786,-3.42210758822792,0.00274439622313943,0.0426239338294699,-1.60969258629806
"TC0700007024.hg.1",0.628900536534853,7.02197090658645,3.42160728770857,0.00274754960248133,0.0426239338294699,-1.61074812498487
"TC1600007957.hg.1",-1.28218441468184,9.92508490925353,-3.4213241177872,0.00274933599159784,0.0426239338294699,-1.61134554539434
"TC0600008050.hg.1",0.818127407878179,8.15870200397501,3.41360478145671,0.00279847571218773,0.0431320393618552,-1.62762753661562
"TC1800006650.hg.1",0.899037256075226,8.17789436171498,3.41084838852057,0.00281623056037998,0.0431320393618552,-1.63343959351546
"TC0100014927.hg.1",1.16590157170635,4.43590329979429,3.4101516873409,0.0028207357342152,0.0431320393618552,-1.63490848332958
"TC0900007604.hg.1",0.777897692817461,8.98150952333815,3.40969019569164,0.00282372383714366,0.0431320393618552,-1.63588143448474
"TC1700007997.hg.1",-0.856092095846854,8.9901304243266,-3.4089089195475,0.00282878959451129,0.0431320393618552,-1.63752851611482
"TC0800007040.hg.1",1.10946461973658,4.40152136354722,3.40621043136245,0.0028463552116232,0.043257108808221,-1.64321684119709
"TC0900009164.hg.1",-0.601706180686922,6.5791217538086,-3.39897049198408,0.00289401399677252,0.0438371956232428,-1.65847368483464
"TC0200015815.hg.1",0.868914712855358,4.2071529930053,3.39563797904997,0.00291621361249087,0.0440291074827053,-1.66549401988093
"TC1500010857.hg.1",1.61269319494483,6.31111490350182,3.39284408523503,0.0029349539612586,0.0441677110782238,-1.67137855213821
"TC1600011399.hg.1",-1.09466171122064,8.79130359108809,-3.37726556690328,0.00304163578828617,0.0453467809259696,-1.70417096485114
"TC1200008488.hg.1",0.897274631976298,9.24150702105777,3.37619061163657,0.00304913583163594,0.0453467809259696,-1.70643250372045
"TC1600010685.hg.1",0.872212840136009,4.58275883743751,3.3761508407845,0.00304941366359919,0.0453467809259696,-1.70651617237429
"TC0900008150.hg.1",0.864482821490468,6.49218537622329,3.37570002895852,0.00305256469003822,0.0453467809259696,-1.70746456078059
"TC0500010930.hg.1",0.713499431839343,6.19713699719123,3.37310662065604,0.00307075389733618,0.0454707788644011,-1.7129198607037
"TC1500010778.hg.1",0.568967830280136,7.60587814521395,3.37125360478093,0.0030838153421727,0.045518296743891,-1.71681715860428
"TC0200011624.hg.1",-2.19569501297221,6.26056405408774,-3.3669478989361,0.00311437595727699,0.045822983829999,-1.72587116418998
"TC0400012019.hg.1",1.63315042741636,4.73912677245048,3.36452914215201,0.00313167365388476,0.0459312135903098,-1.73095617630228
"TC0700010185.hg.1",0.943398742815339,8.06978127349483,3.36254548375915,0.00314593003605235,0.0459942935650692,-1.73512586010356
"TC0400008105.hg.1",-0.864787122098445,6.78490113908134,-3.35431799728472,0.00320574261501356,0.0467209176068223,-1.75241426750229
"TC1200012803.hg.1",0.679142329784509,7.6885362634151,3.35119401906216,0.00322874426469273,0.0467865443277964,-1.75897616721369
"TC1200012190.hg.1",-1.36620986576276,7.29524732212707,-3.35095652909914,0.00323049948930023,0.0467865443277964,-1.75947495673113
"TC0100013194.hg.1",0.665903057070599,8.92234372514518,3.34946557917309,0.00324154008451644,0.0467973398931582,-1.7626061478731
"TC1900011012.hg.1",-0.678106865063318,7.08033581457494,-3.34646079421614,0.00326390322014311,0.0467973398931582,-1.76891562437985
"TC1000010844.hg.1",0.770150233859113,5.45666493201087,3.34543727745658,0.0032715552184899,0.0467973398931582,-1.77106451862551
"TC1200006700.hg.1",0.752913336661347,6.37260571764943,3.34540964132937,0.00327176207478141,0.0467973398931582,-1.77112253914554
"TC0200014617.hg.1",-0.675083566398715,3.88049801487543,-3.3386957626487,0.00332239703097516,0.047374920626868,-1.78521468505658
"TC2200007035.hg.1",-0.97266802332373,5.13372743344577,-3.33507706114717,0.00335000627690112,0.0475263649941235,-1.79280746911954
"TC0700007398.hg.1",0.648227934922661,6.07251691247275,3.33460923240769,0.00335359198876283,0.0475263649941235,-1.79378893088797
"TC0300009289.hg.1",0.823392419088333,2.68840476053022,3.33317312555527,0.00336462264704876,0.0475368704261934,-1.79680155096958
"TC0100016971.hg.1",0.773252156919645,10.7320230532152,3.33047655478234,0.00338543095319078,0.0476850335479921,-1.80245751450754
"TC1500010292.hg.1",0.581549278753616,7.43886963464158,3.32630228230535,0.00341789085444593,0.0479959141262621,-1.81121079092192
"TC0X00008108.hg.1",0.712257781656036,7.09398252386873,3.32456334236744,0.00343150291772145,0.0480410408481003,-1.81485651427051
"TC0400012857.hg.1",0.829760698562751,6.75086820542703,3.32043898552053,0.0034640001289478,0.0483478514726702,-1.82350151291526
"TC0700012812.hg.1",0.920858267510713,9.19665734886186,3.3191336719812,0.00347434776816591,0.0483478514726702,-1.82623703026272
"TC0100007398.hg.1",0.717025903590139,8.86814477701712,3.31703104445724,0.00349107963481158,0.0484347985370255,-1.83064292384628
"TC0600011136.hg.1",-0.909351300842173,6.2870549418663,-3.31456038982514,0.00351084092472226,0.0485523570897311,-1.83581913986085
"TC1700012346.hg.1",-0.711635975397019,6.04851150498568,-3.31334884110426,0.00352057134741556,0.0485523570897311,-1.83835709327924
"TC1200009913.hg.1",1.00956562030239,9.96948332377854,3.30927724624811,0.00355346571575645,0.0488601535916512,-1.84688464494772
"TC0400011548.hg.1",0.864290121088425,8.41716051992869,3.30421601602235,0.00359477486899909,0.0492814833672872,-1.85748137091317
"TC0200006583.hg.1",0.625337180192495,5.84883718056862,3.30149520677915,0.00361717559927985,0.0493780439493697,-1.86317632301257
"TC1700007014.hg.1",0.70174205709575,10.1540950168523,3.30076700054119,0.00362319413394726,0.0493780439493697,-1.86470034537873
"TC0800012422.hg.1",0.600826643622258,7.07733772458559,3.29568674386022,0.00366545524830971,0.0495209812302077,-1.87533025346874
"TC2000008750.hg.1",-0.694761226351699,5.93816542860089,-3.29477709956109,0.00367307303289008,0.0495209812302077,-1.87723316727375
"TC0700009680.hg.1",-1.77034438305972,5.09116221513613,-3.29402069261318,0.00367941932640939,0.0495209812302077,-1.87881542102945
"TC0X00008794.hg.1",0.949862493664497,8.35592293058003,3.29322273806876,0.00368612583048403,0.0495209812302077,-1.88048448760496
"TC0100011712.hg.1",-0.747812322950014,5.23332702168111,-3.29308596870152,0.00368727652450032,0.0495209812302077,-1.88077055557039
"TC1100006812.hg.1",0.672971093061856,7.19976871305648,3.28888335290453,0.00372280651952558,0.0497113250260711,-1.88955935815463
"TC1300008439.hg.1",0.871490600216127,4.75879586454028,3.28886418158419,0.00372296936342437,0.0497113250260711,-1.88959944421958
"TC1300006474.hg.1",0.734037240903482,4.26934058751624,3.28619432456356,0.00374571566409605,0.0498709117236996,-1.89518138914132
